SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND,state,latitude,longitude,elevation_m,slope_degree,aspect_degree,soil_moisture_pct,ndvi,soil_type,historical_landslides,distance_to_road_km,distance_to_river_km,land_cover,landslide_risk_label
Assam & Meghalaya,1996.4657446987085,11.966251209573397,23.09447175333951,104.62056418018928,100.94902353720852,418.3312119333522,401.7078357719981,494.7018734025894,416.4400652350869,230.196132593829,266.6570512229736,3.9488639185557712,1.1551714875609589,2458.6685267414477,34.58246045403622,629.134780446871,1548.4293937360123,271.83054215824785,Arunachal Pradesh,26.44404,93.15505,4388.0,41.59,137.12,49.31,0.626,Loamy,1,2.525,2.916,Barren,1
Assam & Meghalaya,1946.3077312545904,11.102568182492217,41.86884589253121,59.094859362125455,259.02213206712617,685.2346242752698,593.9075997071357,535.8289435814318,442.1912785184228,308.3425301412086,176.5224597724396,51.34072960651472,6.902791596219672,3157.7304464725567,54.54960022201173,986.1837553909278,1886.5778118237904,234.1287924875864,Assam,25.16556,94.15412,760.9,15.61,348.4,57.66,0.92,Sandy Loam,1,0.553,2.926,Forest,0
Assam & Meghalaya,1949.899626139009,21.52222718826024,22.95109939514273,76.19347886200907,370.9725224338503,336.8423974553318,673.5391884695948,436.6231603969962,457.3277618599442,390.7986077432847,149.3036320942518,12.760934541736695,9.98223093853662,2995.990860822854,45.29563134177077,773.7138948365006,1977.161584498212,171.69220734049117,Manipur,23.77297,93.76611,761.2,26.7,145.61,19.86,0.492,Silty,1,6.183,1.744,Forest,0
Arunachal Pradesh,2014.440793025612,18.50492649268645,103.76727987373891,81.42820089454442,91.72691414254014,295.3670118428238,416.0013151382769,399.7766607277462,596.3686868510931,350.2866151106796,39.08363874863762,21.720389667097773,10.086023315876544,2431.160136911666,121.53410690537444,459.49752452602746,1721.6364386320129,66.46146818369498,Meghalaya,25.28725,91.08407,720.6,21.61,128.58,56.27,0.568,Silty,0,0.643,3.117,Agriculture,1
Assam & Meghalaya,1998.9228692909328,19.990244898025296,12.907296499848757,64.90561299109238,237.39059877836965,369.8603771464566,524.923490416286,310.4550416428348,520.016126117662,293.6665067134205,81.57969739355968,22.77946016877599,-0.4578008002056254,2441.567997661237,33.77412959629887,681.8718769225239,1670.0035008164466,106.19264457993086,Mizoram,22.69063,91.62045,1599.7,16.22,48.49,80.98,0.654,Sandy Loam,1,1.367,0.721,Forest,0
Arunachal Pradesh,1969.542615439829,51.11172469767988,81.88926452601127,61.33826293597686,104.90192802203758,215.7468811883704,406.8986915431519,367.7361812792186,232.71040125621312,289.5537989749733,134.2960417203262,6.223484095317978,0.0754907730671593,2000.7713570316448,131.3855291691648,377.0588677480365,1300.4833811259184,148.19075841129543,Nagaland,25.72209,93.27173,1181.2,15.15,174.44,54.16,0.515,Sandy Loam,0,1.056,1.704,Forest,0
Assam & Meghalaya,1962.2558087625896,24.289176032020208,26.72997995846396,16.28474166663061,131.2665713118392,372.0475154403391,605.5073255225283,337.04526712689744,516.8488152707542,124.34205629185706,118.84664731343354,11.428578394564568,5.244404127302852,2319.676959788021,50.041376397151495,521.7766472925233,1596.1081930316109,131.1882240075093,Sikkim,27.45823,87.84856,3624.5,35.4,122.63,63.29,0.559,Silty,0,3.842,1.498,Barren,0
Assam & Meghalaya,1969.050893406053,25.47844598717977,2.128822447448039,99.84205721174833,179.21524589925696,249.3429628630276,565.4936974588946,460.4888529815466,444.549547457598,183.08240964020985,77.87484997169638,26.54623096245913,2.201372316713805,2295.381701899852,30.257200445000898,532.0664214984494,1655.849207783475,104.56276426734748,Tripura,23.59971,92.45911,345.2,24.04,232.33,82.85,0.598,Mountain Soil,1,1.224,0.542,Barren,1
Assam & Meghalaya,1928.716590543696,83.38120314942965,4.582413284450433,88.54202066043575,322.0536325485162,564.8725585105417,632.5518005672345,381.01298844934695,338.87646388685295,288.3877442901148,200.78729140716223,18.34488767189236,21.98185354705209,2950.5606838840527,88.36835389115662,978.646733689393,1649.0827982419196,241.28884859432588,Arunachal Pradesh,27.50839,94.24939,1760.6,38.94,294.59,64.86,0.203,Silty,1,0.271,1.021,Barren,0
Arunachal Pradesh,1956.8996151735296,,,,247.1297619667973,448.8189260712696,618.5201522631105,1206.2944595386214,544.0884617564532,511.2458023409295,147.8430433456276,16.164951627329536,40.08120019663688,,,,2898.63540978404,201.2371944378793,Assam,26.66441,92.50454,632.3,28.17,75.06,72.16,0.756,Silty,1,2.034,0.927,Forest,1
Arunachal Pradesh,1999.755579005636,54.799157829808685,48.993499698191584,140.4005760548941,289.96895200070406,267.7818709563905,459.8392254468008,394.3356501630533,390.4350583320246,401.7613659672052,80.88973949446455,53.75231068862755,9.779434732889111,2588.611458611951,98.87384730125846,702.8425471616524,1666.2948665253248,143.77708246966145,Manipur,24.64144,93.85779,1834.7,17.93,143.63,75.3,0.795,Silty,0,1.287,1.887,Grassland,0
Assam & Meghalaya,1905.1479874152835,21.9299603639377,17.646806872447286,136.36885586970908,219.0388097411384,279.4822246019267,523.1410069337413,440.4107540321056,654.041440014329,270.63314220797207,199.89007427365,16.529846238433816,24.26653113735435,2830.2327027500028,34.5841341164051,624.9542746750815,1890.7888076188613,244.0625192574236,Meghalaya,25.48824,90.88125,1170.3,16.8,73.9,39.71,0.707,Alluvial,1,1.317,2.627,Grassland,0
Assam & Meghalaya,1931.4273643681709,19.2545119742246,40.7193338540916,99.80039246307147,203.7644482210136,212.62152038552816,692.9752742036835,291.2251164124998,436.930883644936,294.8301467963003,151.28776163353373,115.16484997082516,6.144927463939066,2583.8780483288324,59.55755737248396,512.0114788153994,1711.876443030223,267.709528928516,Mizoram,24.47013,93.79903,802.8,19.69,86.78,13.08,0.193,Silty,1,0.985,0.214,Barren,1
Arunachal Pradesh,1923.5103113906912,38.267568093908,42.678297549091546,176.30485774008622,250.08838304462685,247.75908767955548,673.9435476587627,986.9272931980906,439.00167251672207,284.33539583033354,313.6002145416495,17.893156307952747,48.92338406825196,3508.9834135668493,76.88359428918541,681.5722656941307,2388.984689637713,374.05033849411336,Nagaland,24.7711,95.02785,2466.7,13.86,209.57,59.31,0.736,Mountain Soil,1,3.684,1.185,Forest,1
Assam & Meghalaya,1985.7702524822712,15.605136606144011,10.309024486033625,27.140330521297315,278.2668234265404,164.11090719474248,402.2938871131939,469.0609914761357,410.07161425118136,439.00198585697046,308.8598374209659,59.90055304899262,7.826793901907619,2577.24090166985,31.988688880593564,468.4734571194618,1718.029822142964,367.5025662578946,Sikkim,28.7795,89.79052,2151.7,29.34,331.76,93.84,0.845,Clay,0,2.538,2.479,Forest,1
Assam & Meghalaya,1979.1712191064787,4.748123801697097,7.925425804211311,38.25743169318084,98.521900644936,224.11107571824024,316.2896027261985,642.7707350544136,257.4034653603162,339.4345020052476,213.08611385902532,22.15950814213909,35.453574871414666,2198.3894594647227,12.84874495523384,360.5785503970857,1604.1882049769963,272.7827542284486,Tripura,22.61124,90.4039,809.5,23.15,135.22,57.26,0.801,Silty,1,0.773,0.799,Agriculture,1
Assam & Meghalaya,1952.287117620637,4.071356752131582,11.17058397783746,108.0524085993404,159.2878932830506,464.28566878882623,394.2379120290664,578.5163117851945,476.1217178779688,345.06404181564807,280.3903709734072,44.18251855285544,1.141501524232669,2862.0904641780685,16.680528013760632,734.2099904652396,1786.093576692381,328.9825197079247,Arunachal Pradesh,27.43241,93.5666,3385.3,19.55,173.96,57.09,0.605,Sandy Loam,2,0.412,1.085,Agriculture,1
Assam & Meghalaya,1959.6392385204103,-0.4868701110736925,12.197813093522884,40.77603920517594,46.20640211738622,318.8133046875459,461.1287484883662,549.0892318224735,343.9515531927872,474.0906409706457,68.47397971284857,29.271762555310588,4.24439792025113,2320.5263416842504,9.25154019635492,397.5671944511669,1832.5093497799137,95.0211740568328,Assam,26.53144,92.888,568.9,8.94,96.7,67.81,0.596,Silty,0,0.635,2.519,Forest,1
Arunachal Pradesh,1958.2959593914743,7.628100801559409,27.241913121435505,47.81350867739651,140.67249989403817,214.7788800815225,646.0779129876715,1304.38242690124,257.233804351455,1036.933395251982,14.32294259872753,13.039011597519638,9.58327424409661,3691.893419948606,36.434132952720766,407.8182255650479,3230.086731026835,41.95339333713351,Manipur,25.27997,93.2887,1955.7,37.48,34.18,68.94,0.765,Sandy Loam,4,0.596,0.813,Agriculture,0
Arunachal Pradesh,2017.3181594429104,7.083351124292719,86.02577760935266,221.5082438612324,346.7268498092526,261.2903339590701,365.7592343581084,437.170258766192,461.4428345946411,314.90486762843574,227.3810506841188,10.096667094623164,3.475716315041971,2711.6126783738955,97.8720001522338,832.4111131835766,1575.848454142665,239.37326079415587,Meghalaya,26.01974,91.5508,1211.8,32.43,214.63,75.47,0.17,Clay,1,2.058,0.956,Grassland,0
Arunachal Pradesh,1923.6755498448529,50.28534772917392,59.05558308954292,169.9950767669627,296.63829040972075,349.7354265242272,1111.3152553884054,917.148851170658,478.33134187556544,197.42378485197548,482.3267233736745,30.56842258893532,19.61892752073912,4186.356978167161,110.6727400855344,823.3250145213091,2720.209997308404,534.9387688511844,Mizoram,24.55043,92.59997,1202.0,43.11,15.59,50.13,0.571,Alluvial,4,1.68,1.388,Agriculture,0
Assam & Meghalaya,1943.512136555773,36.79214038229912,41.24974271057865,67.3510075273525,139.9689810257866,396.8050569064313,510.3827302731919,497.5638555464968,498.3237686668717,282.4056275605577,196.37590794304572,0.651571991648614,3.3165343650377404,2650.3256232392127,78.27739932593612,605.7594551836529,1797.5442243122077,199.0435623965008,Nagaland,26.77692,93.82063,1549.4,17.28,33.22,49.78,0.546,Silty,0,2.852,3.552,Grassland,1
Arunachal Pradesh,2008.8379232436264,77.35151684098459,40.02928190814385,122.67481246285696,187.77260914716828,181.3096360913773,424.6199711490991,459.68697747014846,434.8762702791767,191.8752922610956,115.02516562539896,3.1840875459121176,2.456353454603657,2216.631209037842,116.61521125175624,506.6632823869968,1504.9949987398118,116.9690162414791,Sikkim,28.34832,87.43735,4099.7,36.0,263.36,49.32,0.497,Clay,2,2.596,1.857,Agriculture,1
Assam & Meghalaya,1912.6813267036875,11.553946759535629,89.00524609059632,116.47584659973631,330.89165239917406,396.13346230797526,448.9123054342618,440.7349503193362,362.3955901610893,274.558737732094,231.69599929839845,11.386670670019855,46.1879702028361,2761.182545306084,101.07777837160884,842.5030863765371,1537.408507109335,279.25634310542034,Tripura,24.12488,92.77392,826.6,26.4,16.32,95.15,0.417,Clay,1,0.378,1.395,Agriculture,1
Arunachal Pradesh,1977.9405146696388,35.969823341429304,80.92626106641282,147.01417402882694,218.02082283942772,343.08123749713315,582.1199400271148,363.5404571658011,173.13214066585942,310.7966414687777,137.28901379628402,144.60488998872225,2.4842569258245257,2567.9324506252974,119.62463273957044,713.7016511893673,1400.4526860378917,283.85536459033943,Arunachal Pradesh,27.81658,93.3614,3113.7,10.96,49.88,54.21,0.705,Silty,2,1.096,3.839,Forest,0
Assam & Meghalaya,1912.978676170131,4.869937560352985,81.17307204995716,70.40323619180828,220.31518312215275,309.3953296721915,398.4042543371492,385.14524207855135,487.3451752450307,289.9420391623429,65.9434546057155,10.6776695280896,6.722804240765489,2301.595499719303,87.36651732799649,609.9411392572028,1563.9062772961024,87.6700037122844,Assam,26.50029,94.14479,223.1,4.63,6.75,14.11,0.573,Clay,1,3.15,0.62,Forest,1
Arunachal Pradesh,1916.6755736137895,21.586870574748907,163.51547228462533,,265.4824525435493,106.02122892144844,828.1801027097191,914.9382609456954,627.5568982324954,408.6624196164402,203.70744164591923,63.27290831597919,1.14940733280473,,185.0840461087154,,2775.533510806911,260.5456740893752,Manipur,25.86656,95.33365,1092.2,18.11,310.31,48.14,0.69,Mountain Soil,2,1.753,2.637,Grassland,1
Assam & Meghalaya,1931.2610584125248,18.064759513908022,41.37357489591821,100.7335251437369,198.1811333056248,206.15465567057075,688.8891351497977,286.3513650896115,434.1153043284843,301.9826010033153,150.57865162250647,111.89057059670596,5.797894391558272,2536.0120307615757,61.46111077236462,512.8193136629859,1710.2546197785296,268.34245190586444,Meghalaya,25.8261,90.37536,1589.6,31.17,346.07,26.93,0.746,Sandy Loam,0,1.268,2.749,Forest,1
Arunachal Pradesh,1966.5651823772096,21.905726679736517,93.35041160197274,96.2276348406086,176.2123655962207,166.36920566323244,462.8130979032054,425.4154008231196,414.2371561475284,200.68591425840015,79.7537794784087,39.14479631361576,6.457027991043562,2198.4258459725484,112.96700747518103,454.7774108436329,1517.132087223196,126.90436806866204,Mizoram,22.72684,92.86165,1189.3,3.48,324.62,35.2,0.6,Laterite,0,1.541,0.105,Forest,0
Assam & Meghalaya,1942.6803624522,4.083175250842879,33.44255447644502,55.4056792680731,243.64399619994344,519.9571666199693,544.192607023984,405.6418783873106,365.915455742138,362.5033167368781,146.51461260154434,15.987861064098292,9.92870534173031,2720.938808458676,37.18707733160984,814.5761670571412,1708.685443639133,168.3194480348008,Nagaland,26.20449,95.327,2113.0,23.32,150.19,38.08,0.564,Sandy Loam,1,0.285,0.418,Agriculture,1
Assam & Meghalaya,1999.142103258348,12.146408664765003,30.462215098507432,136.6737755335485,183.9182381882117,253.93299497056265,572.6561992763711,597.764260940314,552.4164010841569,207.5162709832392,189.36240336803905,48.77869102402186,-0.4075708174887444,2786.014280997219,43.97979170284279,565.2772535473806,1947.5442760634292,238.04530275420024,Sikkim,28.02654,88.26226,589.7,11.73,123.21,62.72,0.248,Clay,0,0.864,1.012,Agriculture,1
Arunachal Pradesh,1952.425919197349,18.43993172064689,23.10874736439541,189.63467146553583,154.45698447233778,236.86216740271863,286.15532558459466,323.2738367194143,478.2749035003593,371.6073013654271,258.4278798501683,44.24615235567827,30.234651379486216,2387.3870092200814,39.76203358681533,566.7789581483487,1396.358685376323,338.7394375202829,Tripura,22.88295,90.72699,531.3,24.25,4.02,38.38,0.371,Mountain Soil,0,1.942,0.78,Forest,0
Assam & Meghalaya,1962.6916368208329,10.804355382638636,22.261290134962927,253.22899052398847,122.53272352536658,357.55417917200526,324.51881016194926,349.3614720861544,351.59584085230256,220.90829686206516,129.3412759369337,35.48534473956805,6.694103822768115,2189.7364126940583,28.3829187186595,728.0503431572922,1263.939864559351,169.76913685724628,Arunachal Pradesh,28.24123,94.81123,4488.0,5.02,19.55,83.34,0.607,Sandy Loam,2,0.775,0.954,Agriculture,1
Arunachal Pradesh,1924.425828481673,85.77927348434943,43.67385900981622,73.1573247235983,161.67506332544122,521.7729155572545,1163.896865843766,942.02797473805,706.1577788990239,406.37039952647166,308.2994352118668,32.1959201119501,0.5209864768471538,4469.599636785662,131.6585085865292,740.3872441350612,3245.796028530296,332.5238965027065,Assam,27.08779,91.63109,622.9,10.24,322.28,42.63,0.75,Loamy,3,0.239,3.125,Forest,0
Arunachal Pradesh,2017.8031581840185,9.05447705729374,85.44215638988744,221.2599615339215,347.0304899937874,254.63429002190577,364.2535234981392,434.0034728445283,442.1206881870808,317.14869494823324,220.86841418063403,7.85371750780679,2.789266804479355,2723.7972942223696,96.1209752037336,825.0048324762721,1627.7842381195826,238.27294922208,Manipur,24.99884,94.83705,1244.8,33.0,343.07,31.01,0.451,Laterite,1,3.503,0.306,Agriculture,1
Assam & Meghalaya,1947.7123227177049,9.407949142497277,42.91023893065526,62.23897966622887,255.27230054982044,676.3210240935016,609.1617288739891,533.7738439305168,449.99267801417113,311.46235646515373,177.29667428231315,50.59081476306319,7.319563263134234,3196.9620541697336,51.60820318812841,996.3976689274932,1876.939003256272,240.08952224289388,Meghalaya,26.26784,90.37094,960.5,24.43,236.81,60.45,0.485,Alluvial,3,3.149,1.774,Agriculture,0
Arunachal Pradesh,1966.0645502171617,22.386061049996428,91.20019002709708,94.84343531275772,179.906034165976,180.00409468759068,462.48438686173967,423.4640474822372,424.6382749227882,195.0427296538732,75.6519682913953,37.371582810220005,6.522208641530448,2224.011924888216,114.2878335721888,448.54240928653854,1506.4118938024942,124.49445792401916,Mizoram,22.42851,92.29835,593.1,20.19,344.39,49.02,0.623,Loamy,0,3.602,2.214,Forest,1
Assam & Meghalaya,2008.3234907609672,7.866119822775754,12.38597287059178,43.39766702010287,136.3388988798177,248.02100188669309,337.2249839944675,409.9723909846851,537.0453924785282,190.95329050490383,140.12117881088534,8.019731277514449,4.637070189782373,2080.258885618808,16.36741981383226,433.979364204708,1493.5795518592306,148.25713363475833,Nagaland,26.80563,95.17593,1225.2,13.88,190.12,100.0,0.682,Mountain Soil,0,0.652,1.128,Forest,1
Assam & Meghalaya,1932.9599079529344,13.73073536550852,34.68951096826602,61.54926238423289,163.8901851948882,483.20629053159536,626.0003698290187,476.2097042848467,462.1222908079825,354.6072731675184,104.65447298334102,92.66907480816684,20.961856076424876,2856.661123648964,48.79158335941423,706.5117194983052,1888.616943084437,214.50664180243143,Sikkim,26.85892,87.45016,4976.5,44.91,29.17,31.63,0.68,Loamy,2,0.318,0.129,Agriculture,1
Assam & Meghalaya,1947.857031749144,23.050248148859733,22.81180427376964,77.90017502133604,373.06408418679626,335.1498352142075,679.4955639698602,444.39891488018446,459.4596789038902,393.5817950151189,152.11608021053536,13.12542411564002,10.043145351318552,2989.086210540627,43.71623974088427,795.5640528776747,1983.9688020718,164.21488725901028,Tripura,24.14146,91.51471,57.3,19.19,71.65,83.81,0.513,Sandy Loam,1,1.042,0.634,Grassland,0
